sID	item	itemNumber	block	Shape.method	Color.method	shapeOne	shapeTwo	line	shapeThree	shapeFour	mode	onset_time	record_time	Rating
22	52	34	7	AB	CA	circleblack	sqpurp	line	sqred	sqblack	prime	1308766013	1.683887	8
22	33	35	7	AB	BC	trired	octoblack	line	octoblack	octoblue	prime	1308765966	1.712344	6
22	59	36	7	AB	CD	tripurp	diablack	line	diared	diablue	prime	1308766028	2.193524	7
22	49	37	7	AB	AB	circlered	octoblack	line	circlered	diablack	prime	1308766006	1.548084	7
22	75	38	7	AB	BA	trired	octopurp	line	tripurp	circlered	prime	1308766067	1.578146	8
22	71	39	7	AB	AA	octopurp	sqblue	line	octopurp	tripurp	prime	1308766060	1.399057	7
22	66	40	7	AB	BB	heartred	circlepurp	line	heartpurp	tripurp	prime	1308766047	2.807144	6
22	4	41	7	AB	AC	circlepurp	sqred	line	circlepurp	heartblack	prime	1308765884	1.879532	4
22	53	42	7	AB	CB	circlepurp	octored	line	circleblack	trired	prime	1308766015	1.314574	7
22	54	43	7	AB	CA	heartblue	triblack	line	heartpurp	sqblue	prime	1308766017	1.895498	6
22	37	44	7	AB	BC	heartblue	octopurp	line	heartpurp	sqred	prime	1308765976	2.295038	6
22	65	45	7	AB	CD	octored	sqblue	line	octopurp	circleblack	prime	1308766043	2.791899	7
22	77	46	7	AB	AB	sqred	circlepurp	line	trired	circlepurp	prime	1308766072	1.348571	7
22	23	47	7	AB	BA	octored	circlepurp	line	heartpurp	circlered	prime	1308765937	3.023155	6
22	62	48	7	AB	AA	octoblue	heartpurp	line	circleblue	heartblue	prime	1308766036	2.608578	7
22	24	49	7	AB	BB	octoblue	diablack	line	triblack	diablack	prime	1308765941	2.971913	6
22	28	50	7	AB	AC	sqred	diablack	line	trired	diapurp	prime	1308765954	1.779449	5
22	29	51	7	AB	CB	trired	circleblack	line	sqpurp	circleblack	prime	1308765957	0.902224	5
22	5	52	7	AB	CA	diared	sqblack	line	octopurp	sqred	prime	1308765886	2.262537	5
22	0	53	7	AB	BC	heartred	sqblue	line	diablue	sqpurp	prime	1308765872	2.010459	3
22	36	54	7	AB	CD	diablack	triblue	line	circlepurp	trired	prime	1308765974	2.175068	5
22	43	55	7	AB	AB	heartblack	octopurp	line	diablack	heartpurp	prime	1308765991	2.329304	6
22	10	56	7	AB	BA	triblack	circleblue	line	diablue	triblack	prime	1308765903	2.356987	5
22	69	57	7	AB	AA	sqpurp	octored	line	circlepurp	sqpurp	prime	1308766056	1.567141	8
22	2	58	7	AB	BB	octoblack	circlepurp	line	tripurp	octopurp	prime	1308765878	2.805246	3
22	46	59	7	AB	AC	octoblue	diapurp	line	circleblue	octoblack	prime	1308766000	1.531725	7
22	15	60	7	AB	CB	diablack	octopurp	line	heartblue	diapurp	prime	1308765918	3.073535	4
22	3	61	7	AB	CA	sqblack	octopurp	line	circlered	sqblack	prime	1308765881	2.112512	5
22	55	62	7	AB	BC	octoblack	diablue	line	circleblue	octopurp	prime	1308766020	1.31676	6
22	7	63	7	AB	CD	diablack	octopurp	line	sqblue	diared	prime	1308765892	2.758135	6
22	70	64	7	AB	AB	sqblack	octored	line	octoblack	trired	prime	1308766058	1.414554	7
22	44	65	7	AB	BA	octopurp	diared	line	diared	sqpurp	prime	1308765994	2.378646	6
22	35	66	7	AB	AA	circlepurp	heartblack	line	heartpurp	sqpurp	prime	1308765971	2.395919	7
22	9	67	7	AB	BB	triblack	circleblue	line	circleblue	diablue	prime	1308765899	3.102144	6
22	8	68	7	AB	AC	heartpurp	circleblack	line	circlepurp	octored	prime	1308765896	3.271376	6
22	76	69	7	AB	CB	heartblue	diablack	line	diapurp	octoblack	prime	1308766069	2.129571	6
22	67	70	7	AB	CA	heartpurp	sqred	line	sqblack	tripurp	prime	1308766050	3.421655	5
22	12	71	7	AB	BC	sqred	heartblue	line	heartblue	triblack	prime	1308765909	1.463873	7
22	50	72	7	AB	CD	octored	heartblack	line	heartblue	tripurp	prime	1308766008	2.491288	7
22	14	73	7	AB	AB	sqred	triblue	line	diared	circleblue	prime	1308765915	2.722221	5
22	78	74	7	AB	BA	sqpurp	octoblack	line	circleblack	diapurp	prime	1308766074	1.302176	7
22	74	75	7	AB	AA	circleblue	tripurp	line	sqblue	diablue	prime	1308766065	1.54666	7
22	27	76	7	AB	BB	octored	circlepurp	line	diapurp	tripurp	prime	1308765952	1.72959	6
22	18	77	7	AB	AC	heartblue	diared	line	circleblue	triblack	prime	1308765925	1.479585	4
22	57	78	7	AB	CB	diapurp	octoblack	line	circlered	triblack	prime	1308766024	1.72967	7
22	79	79	7	AB	CA	heartblue	circlepurp	line	sqred	octoblue	prime	1308766075	1.448721	6
22	1	80	7	AB	BC	octopurp	triblue	line	heartblue	diared	prime	1308765875	3.034981	4
22	16	81	7	AB	CD	heartblue	tripurp	line	diablack	circlered	prime	1308765921	1.248142	4
23	62	1	7	AB	AB	diapurp	triblack	line	diapurp	triblack	prime	1308773439	2.789928	6
23	6	2	7	AB	BA	diablue	circleblack	line	diablack	circleblue	prime	1308773216	6.072303	8
23	27	3	7	AB	AA	heartred	diapurp	line	heartred	diared	prime	1308773299	3.404663	7
23	64	4	7	AB	BB	octopurp	heartblue	line	octoblue	heartblue	prime	1308773453	2.823917	6
23	42	5	7	AB	AC	heartred	octoblack	line	heartred	octopurp	prime	1308773363	2.078887	5
23	54	6	7	AB	CB	sqblack	trired	line	sqpurp	trired	prime	1308773410	3.734039	4
23	29	7	7	AB	CA	octoblack	trired	line	octoblue	triblack	prime	1308773306	6.69882	6
23	19	8	7	AB	BC	octopurp	sqblack	line	octoblack	sqred	prime	1308773267	2.362535	5
23	30	9	7	AB	CD	sqblack	heartpurp	line	sqblue	heartred	prime	1308773313	4.781889	5
23	70	10	7	AB	AB	triblack	heartred	line	heartblack	trired	prime	1308773472	3.683253	7
23	63	11	7	AB	BA	sqred	octopurp	line	octopurp	sqred	prime	1308773443	10.00184	None
23	18	12	7	AB	AA	heartblack	diablue	line	diablack	heartblack	prime	1308773263	2.874939	7
23	15	13	7	AB	BB	diablack	octored	line	octored	diared	prime	1308773253	3.022747	6
23	14	14	7	AB	AC	octored	sqblue	line	sqred	octoblack	prime	1308773246	6.669275	5
23	67	15	7	AB	CB	heartblue	trired	line	triblack	heartred	prime	1308773461	3.284156	4
23	25	16	7	AB	CA	diablue	heartblack	line	heartred	diablue	prime	1308773292	3.388252	7
23	77	17	7	AB	BC	diablack	heartblue	line	heartblue	diared	prime	1308773496	2.459761	7
23	48	18	7	AB	CD	octopurp	circlered	line	circleblue	octoblack	prime	1308773386	3.421065	4
23	38	19	7	AB	AB	octoblack	heartpurp	line	octoblack	octopurp	prime	1308773348	2.992333	7
23	8	20	7	AB	BA	heartblue	sqpurp	line	heartpurp	heartblue	prime	1308773226	2.543338	7
23	53	21	7	AB	AA	diablack	circleblue	line	diablack	diablack	prime	1308773408	1.582469	6
23	28	22	7	AB	BB	diapurp	heartred	line	diared	diared	prime	1308773303	2.708297	8
23	31	23	7	AB	AC	heartpurp	triblue	line	heartpurp	heartblack	prime	1308773318	5.774338	5
23	60	24	7	AB	CB	heartpurp	sqblue	line	heartred	heartblue	prime	1308773433	1.8304	3
23	68	25	7	AB	CA	circlepurp	triblack	line	circleblue	circlepurp	prime	1308773465	3.934299	5
23	24	26	7	AB	BC	trired	diapurp	line	tripurp	triblue	prime	1308773286	5.304525	7
23	51	27	7	AB	CD	sqred	octopurp	line	sqblack	sqblue	prime	1308773397	2.362067	6
23	76	28	7	AB	AB	octored	triblue	line	trired	triblue	prime	1308773492	2.850981	7
23	41	29	7	AB	BA	circlepurp	sqred	line	sqred	sqpurp	prime	1308773359	3.042076	6
23	57	30	7	AB	AA	circleblack	heartblue	line	heartblack	heartblack	prime	1308773421	2.726343	5
23	52	31	7	AB	BB	heartblack	tripurp	line	tripurp	tripurp	prime	1308773400	7.660596	6
23	35	32	7	AB	AC	octoblack	heartblue	line	heartblack	heartpurp	prime	1308773338	2.328668	7
23	12	33	7	AB	CB	diared	sqpurp	line	sqblack	sqpurp	prime	1308773239	2.264631	8
23	0	34	7	AB	CA	sqblack	diared	line	diablue	diablack	prime	1308773193	5.027452	7
23	75	35	7	AB	BC	triblue	octopurp	line	octopurp	octored	prime	1308773488	3.403004	3
23	40	36	7	AB	CD	sqblack	octored	line	octoblue	octopurp	prime	1308773355	3.471251	6
23	74	37	7	AB	AB	diapurp	circleblue	line	diapurp	triblue	prime	1308773485	2.574225	5
23	11	38	7	AB	BA	sqred	circleblue	line	sqblue	heartred	prime	1308773236	2.193436	5
23	46	39	7	AB	AA	octoblue	trired	line	octoblue	heartblue	prime	1308773376	5.207893	6
23	32	40	7	AB	BB	heartblack	sqred	line	heartred	diared	prime	1308773325	4.680861	6
23	10	41	7	AB	AC	heartpurp	diablack	line	heartpurp	triblue	prime	1308773233	2.956479	4
23	26	42	7	AB	CB	octored	heartpurp	line	octoblack	sqpurp	prime	1308773296	3.008252	6
23	3	43	7	AB	CA	sqred	triblack	line	sqpurp	octored	prime	1308773205	3.268919	3
23	58	44	7	AB	BC	sqblack	heartblue	line	sqblue	octopurp	prime	1308773424	4.847828	4
23	78	45	7	AB	CD	circlepurp	octoblack	line	circleblue	trired	prime	1308773499	2.192832	7
23	50	46	7	AB	AB	trired	diablack	line	circlered	diablack	prime	1308773393	3.767588	2
23	79	47	7	AB	BA	triblack	heartred	line	octored	heartblack	prime	1308773501	3.154248	2
23	16	48	7	AB	AA	sqblack	octopurp	line	triblack	octoblack	prime	1308773256	2.741966	7
23	9	49	7	AB	BB	heartred	octoblack	line	sqblack	octoblack	prime	1308773229	3.472545	6
23	80	50	7	AB	AC	octoblue	trired	line	heartblue	triblack	prime	1308773505	5.239972	4
23	71	51	7	AB	CB	circleblack	heartred	line	octopurp	heartred	prime	1308773476	2.69239	4
23	5	52	7	AB	CA	heartblue	diapurp	line	sqblack	diablue	prime	1308773212	3.835029	5
23	33	53	7	AB	BC	heartpurp	diared	line	sqred	diablue	prime	1308773330	4.714428	4
23	4	54	7	AB	CD	diablue	circlered	line	sqpurp	circleblack	prime	1308773209	2.526127	3
23	44	55	7	AB	AB	heartblue	circlepurp	line	sqblue	heartpurp	prime	1308773368	3.372437	5
23	59	56	7	AB	BA	sqblack	circlered	line	octored	sqblack	prime	1308773429	3.439153	7
23	13	57	7	AB	AA	octoblue	triblack	line	diablue	octoblue	prime	1308773241	3.633373	6
23	17	58	7	AB	BB	diared	octoblue	line	sqblue	diablue	prime	1308773259	3.387629	6
23	49	59	7	AB	AC	heartblack	diablue	line	triblack	heartpurp	prime	1308773390	3.105945	3
23	72	60	7	AB	CB	sqblue	diared	line	octopurp	sqred	prime	1308773480	2.990776	3
23	7	61	7	AB	CA	sqblack	triblue	line	heartred	sqblack	prime	1308773223	2.144007	6
23	69	62	7	AB	BC	triblack	sqblue	line	diablue	tripurp	prime	1308773469	2.639523	3
23	61	63	7	AB	CD	heartred	circleblue	line	diapurp	heartblack	prime	1308773435	3.670068	1
23	21	64	7	AB	AB	sqpurp	heartred	line	heartpurp	diared	prime	1308773272	5.063176	5
23	73	65	7	AB	BA	circlepurp	sqblue	line	sqblue	heartpurp	prime	1308773483	1.79858	2
23	36	66	7	AB	AA	heartred	tripurp	line	trired	diared	prime	1308773341	3.40058	8
23	39	67	7	AB	BB	tripurp	circleblue	line	circleblue	octoblue	prime	1308773351	3.285935	8
23	1	68	7	AB	AC	triblack	octopurp	line	octoblack	diared	prime	1308773198	3.931773	5
23	56	69	7	AB	CB	sqblack	tripurp	line	trired	circlepurp	prime	1308773417	3.419259	2
23	34	70	7	AB	CA	sqred	circlepurp	line	circleblue	diared	prime	1308773335	2.840162	3
23	45	71	7	AB	BC	sqpurp	triblue	line	triblue	circleblack	prime	1308773372	3.385674	3
23	65	72	7	AB	CD	triblack	heartblue	line	heartpurp	diared	prime	1308773456	1.729453	5
23	66	73	7	AB	AB	heartblue	circlered	line	diablue	sqred	prime	1308773459	1.846043	8
23	22	74	7	AB	BA	heartblue	circleblack	line	sqblack	triblue	prime	1308773277	1.928733	1
23	37	75	7	AB	AA	heartred	octoblue	line	circlered	diared	prime	1308773345	2.276071	4
23	23	76	7	AB	BB	diared	heartblue	line	triblue	sqblue	prime	1308773280	5.838841	4
23	2	77	7	AB	AC	circleblack	heartred	line	triblack	diablue	prime	1308773203	2.373944	1
23	47	78	7	AB	CB	tripurp	sqblack	line	heartblue	diablack	prime	1308773382	3.255228	2
23	20	79	7	AB	CA	circlered	octoblack	line	heartpurp	trired	prime	1308773269	1.711504	6
23	55	80	7	AB	BC	diablack	heartblue	line	circleblue	trired	prime	1308773415	1.628666	1
23	43	81	7	AB	CD	sqred	heartblue	line	diapurp	circleblack	prime	1308773365	2.95765	1
24	79	1	7	AB	AB	octored	sqblack	line	octored	sqblack	prime	1308773367	1.864782	9
24	66	2	7	AB	BA	sqblue	heartblack	line	sqblack	heartblue	prime	1308773328	2.047182	7
24	25	3	7	AB	AA	octoblue	sqpurp	line	octoblue	sqblue	prime	1308773202	3.123477	7
24	58	4	7	AB	BB	heartred	octoblue	line	heartblue	octoblue	prime	1308773306	3.519265	7
24	37	5	7	AB	AC	octopurp	diablack	line	octopurp	diablue	prime	1308773240	2.178951	6
24	61	6	7	AB	CB	heartred	triblue	line	heartpurp	triblue	prime	1308773315	1.958746	6
24	54	7	7	AB	CA	heartblue	trired	line	heartblack	triblue	prime	1308773293	4.444691	5
24	63	8	7	AB	BC	octoblack	sqblue	line	octoblue	sqpurp	prime	1308773320	2.510794	8
24	16	9	7	AB	CD	octoblue	diared	line	octoblack	diapurp	prime	1308773173	2.492568	5
24	35	10	7	AB	AB	heartpurp	circleblue	line	circlepurp	heartblue	prime	1308773234	3.338689	7
24	18	11	7	AB	BA	sqpurp	circleblue	line	circleblue	sqpurp	prime	1308773180	1.831761	9
24	12	12	7	AB	AA	circleblue	heartblack	line	heartblue	circleblue	prime	1308773157	2.14285	5
24	51	13	7	AB	BB	heartblue	circlered	line	circlered	heartred	prime	1308773283	2.011022	6
24	46	14	7	AB	AC	diapurp	triblack	line	tripurp	diablue	prime	1308773267	3.468437	4
24	67	15	7	AB	CB	tripurp	circlered	line	circleblue	trired	prime	1308773331	1.659961	7
24	39	16	7	AB	CA	sqpurp	octoblack	line	octored	sqpurp	prime	1308773245	2.511946	7
24	62	17	7	AB	BC	octopurp	trired	line	trired	octoblack	prime	1308773317	2.174993	6
24	75	18	7	AB	CD	diared	sqpurp	line	sqblack	diablue	prime	1308773356	2.163945	6
24	56	19	7	AB	AB	circleblack	triblue	line	circleblack	circleblue	prime	1308773301	2.17721	3
24	27	20	7	AB	BA	heartblue	octored	line	heartred	heartblue	prime	1308773209	2.591183	6
24	30	21	7	AB	AA	heartblack	diared	line	heartblack	heartblack	prime	1308773219	2.362149	4
24	21	22	7	AB	BB	sqblack	heartred	line	sqred	sqred	prime	1308773191	2.461242	4
24	7	23	7	AB	AC	tripurp	circleblack	line	tripurp	triblue	prime	1308773141	2.237415	5
24	31	24	7	AB	CB	heartpurp	triblack	line	heartblue	heartblack	prime	1308773222	2.276712	3
24	10	25	7	AB	CA	octored	diablue	line	octopurp	octored	prime	1308773151	2.955743	4
24	14	26	7	AB	BC	heartred	diablue	line	heartblue	heartblack	prime	1308773166	3.122714	3
24	59	27	7	AB	CD	sqblue	triblack	line	sqred	sqpurp	prime	1308773310	1.763777	5
24	0	28	7	AB	AB	octoblue	diapurp	line	diablue	diapurp	prime	1308773115	4.662412	4
24	3	29	7	AB	BA	diapurp	circlered	line	circlered	circlepurp	prime	1308773128	2.292275	5
24	53	30	7	AB	AA	octoblack	triblue	line	triblack	triblack	prime	1308773290	2.190584	5
24	76	31	7	AB	BB	heartpurp	octoblack	line	octoblack	octoblack	prime	1308773359	2.627769	4
24	68	32	7	AB	AC	heartpurp	triblack	line	tripurp	trired	prime	1308773333	2.024472	1
24	4	33	7	AB	CB	heartblack	diared	line	diablue	diared	prime	1308773131	2.856002	4
24	1	34	7	AB	CA	diablue	sqblack	line	sqred	sqblue	prime	1308773120	4.679901	3
24	38	35	7	AB	BC	circleblack	octopurp	line	octopurp	octoblue	prime	1308773243	2.344992	5
24	11	36	7	AB	CD	diapurp	triblack	line	trired	triblue	prime	1308773154	2.868422	3
24	36	37	7	AB	AB	diapurp	circleblack	line	diapurp	sqblack	prime	1308773237	2.131017	5
24	42	38	7	AB	BA	diablue	octored	line	diared	sqblue	prime	1308773253	2.558847	4
24	40	39	7	AB	AA	triblack	diapurp	line	triblack	heartblack	prime	1308773248	2.010455	5
24	64	40	7	AB	BB	triblue	heartpurp	line	tripurp	sqpurp	prime	1308773323	2.508027	4
24	15	41	7	AB	AC	sqblack	diapurp	line	sqblack	circlered	prime	1308773170	2.213824	5
24	78	42	7	AB	CB	diapurp	circlered	line	diablue	heartred	prime	1308773365	2.260672	5
24	23	43	7	AB	CA	circleblue	sqblack	line	circlered	octoblue	prime	1308773196	3.056321	4
24	22	44	7	AB	BC	triblack	circleblue	line	triblue	octored	prime	1308773194	1.941423	4
24	6	45	7	AB	CD	heartblack	octopurp	line	heartred	diablue	prime	1308773138	2.70827	3
24	50	46	7	AB	AB	circlered	octoblack	line	sqred	octoblack	prime	1308773280	2.791956	6
24	49	47	7	AB	BA	circlepurp	heartred	line	sqred	heartpurp	prime	1308773277	2.659553	3
24	20	48	7	AB	AA	sqblue	heartpurp	line	circleblue	heartblue	prime	1308773187	3.404726	4
24	26	49	7	AB	BB	sqred	heartblack	line	octoblack	heartblack	prime	1308773206	2.312351	5
24	34	50	7	AB	AC	circlepurp	triblue	line	sqpurp	trired	prime	1308773231	2.457436	3
24	47	51	7	AB	CB	tripurp	heartblue	line	sqred	heartblue	prime	1308773271	1.89477	5
24	19	52	7	AB	CA	circlered	heartblack	line	sqpurp	heartred	prime	1308773182	4.68115	4
24	44	53	7	AB	BC	heartpurp	octoblue	line	sqblue	octored	prime	1308773261	3.122467	4
24	32	54	7	AB	CD	sqblue	heartblack	line	octored	heartpurp	prime	1308773224	2.145748	3
24	55	55	7	AB	AB	sqblack	diablue	line	circleblack	sqblue	prime	1308773298	2.925762	4
24	28	56	7	AB	BA	octoblue	heartpurp	line	tripurp	octoblue	prime	1308773212	2.226023	4
24	24	57	7	AB	AA	circlered	sqpurp	line	octored	circlered	prime	1308773200	2.012226	5
24	74	58	7	AB	BB	octored	circlepurp	line	tripurp	octopurp	prime	1308773353	2.210146	3
24	77	59	7	AB	AC	triblue	sqpurp	line	octoblue	triblack	prime	1308773362	2.473541	4
24	80	60	7	AB	CB	heartred	octoblue	line	diablack	heartblue	prime	1308773370	3.155262	4
24	69	61	7	AB	CA	octoblue	diablack	line	circlepurp	octoblue	prime	1308773335	2.592795	1
24	29	62	7	AB	BC	triblue	diared	line	heartred	tripurp	prime	1308773214	3.881079	2
24	71	63	7	AB	CD	triblack	diapurp	line	circlered	triblue	prime	1308773342	3.285009	3
24	17	64	7	AB	AB	octopurp	sqblue	line	sqpurp	circleblue	prime	1308773176	3.587325	4
24	60	65	7	AB	BA	sqblack	trired	line	trired	circleblack	prime	1308773312	2.142683	4
24	73	66	7	AB	AA	sqblue	trired	line	triblue	heartblue	prime	1308773350	2.339871	3
24	8	67	7	AB	BB	sqblack	tripurp	line	tripurp	diapurp	prime	1308773144	2.607781	4
24	43	68	7	AB	AC	circlered	diapurp	line	diared	heartblack	prime	1308773256	3.769684	3
24	33	69	7	AB	CB	octoblue	sqpurp	line	sqred	tripurp	prime	1308773227	3.12199	3
24	72	70	7	AB	CA	sqblack	octoblue	line	octored	diablack	prime	1308773346	4.084628	3
24	41	71	7	AB	BC	diablue	octored	line	octored	circlepurp	prime	1308773251	2.028181	5
24	2	72	7	AB	CD	sqblack	heartpurp	line	heartred	diablue	prime	1308773125	2.807686	3
24	45	73	7	AB	AB	heartpurp	octored	line	sqpurp	trired	prime	1308773264	2.508605	3
24	5	74	7	AB	BA	sqblack	circlepurp	line	heartpurp	triblack	prime	1308773134	3.321072	5
24	70	75	7	AB	AA	diapurp	octored	line	sqpurp	circlepurp	prime	1308773338	3.223616	1
24	57	76	7	AB	BB	octopurp	diablack	line	heartblack	triblack	prime	1308773304	1.498517	3
24	13	77	7	AB	AC	trired	octoblue	line	circlered	sqblack	prime	1308773160	5.888268	1
24	52	78	7	AB	CB	diablack	sqblue	line	circlepurp	triblue	prime	1308773286	3.917379	2
24	65	79	7	AB	CA	triblack	diapurp	line	heartblue	octoblack	prime	1308773326	2.210599	1
24	9	80	7	AB	BC	circlered	heartpurp	line	octopurp	sqblue	prime	1308773147	3.007322	2
24	48	81	7	AB	CD	heartblack	diapurp	line	trired	sqblue	prime	1308773274	2.707434	2
25	62	1	7	AB	AB	octopurp	circleblue	line	octopurp	circleblue	prime	1308849190	1.28337	9
25	70	2	7	AB	BA	sqblack	octopurp	line	sqpurp	octoblack	prime	1308849206	1.468913	6
25	20	3	7	AB	AA	heartblue	triblack	line	heartblue	triblue	prime	1308849099	1.809681	6
25	58	4	7	AB	BB	triblue	sqpurp	line	tripurp	sqpurp	prime	1308849183	1.332066	8
25	50	5	7	AB	AC	sqpurp	triblue	line	sqpurp	triblack	prime	1308849166	1.215931	8
25	6	6	7	AB	CB	circlered	octopurp	line	circleblack	octopurp	prime	1308849068	1.747228	7
25	30	7	7	AB	CA	sqblue	octored	line	sqpurp	octoblue	prime	1308849122	1.432597	7
25	25	8	7	AB	BC	octoblack	trired	line	octored	tripurp	prime	1308849110	1.809793	8
25	4	9	7	AB	CD	octopurp	circleblack	line	octored	circleblue	prime	1308849061	2.010573	5
25	76	10	7	AB	AB	sqpurp	octoblack	line	octopurp	sqblack	prime	1308849218	1.48532	6
25	71	11	7	AB	BA	sqred	triblack	line	triblack	sqred	prime	1308849208	1.21468	8
25	37	12	7	AB	AA	diablack	tripurp	line	triblack	diablack	prime	1308849135	1.497	8
25	39	13	7	AB	BB	trired	circlepurp	line	circlepurp	tripurp	prime	1308849139	2.1424	6
25	48	14	7	AB	AC	circlepurp	sqred	line	sqpurp	circleblue	prime	1308849161	1.715433	7
25	9	15	7	AB	CB	octored	sqpurp	line	sqblack	octopurp	prime	1308849075	2.412359	5
25	8	16	7	AB	CA	circleblack	diapurp	line	diared	circleblack	prime	1308849072	2.095787	6
25	80	17	7	AB	BC	circlered	heartblack	line	heartblack	circleblue	prime	1308849225	1.482282	9
25	41	18	7	AB	CD	heartblue	octoblack	line	octored	heartpurp	prime	1308849144	1.730892	4
25	68	19	7	AB	AB	sqblack	octopurp	line	sqblack	sqpurp	prime	1308849202	1.519247	8
25	51	20	7	AB	BA	heartblack	sqpurp	line	heartpurp	heartblack	prime	1308849168	1.120245	9
25	60	21	7	AB	AA	tripurp	heartblue	line	tripurp	tripurp	prime	1308849187	1.080271	9
25	23	22	7	AB	BB	circleblue	heartred	line	circlered	circlered	prime	1308849107	1.148049	9
25	19	23	7	AB	AC	diablue	sqpurp	line	diablue	diared	prime	1308849097	1.614815	9
25	36	24	7	AB	CB	heartred	octopurp	line	heartblack	heartpurp	prime	1308849133	1.433501	9
25	77	25	7	AB	CA	octoblue	triblack	line	octopurp	octoblue	prime	1308849220	1.579767	9
25	17	26	7	AB	BC	sqblack	octored	line	sqred	sqpurp	prime	1308849093	1.368081	8
25	79	27	7	AB	CD	heartblack	tripurp	line	heartblue	heartred	prime	1308849224	1.08298	9
25	0	28	7	AB	AB	diablack	sqblue	line	sqblack	sqblue	prime	1308849032	6.453875	9
25	64	29	7	AB	BA	tripurp	diablack	line	diablack	diapurp	prime	1308849194	1.332894	7
25	5	30	7	AB	AA	diapurp	heartblack	line	heartpurp	heartpurp	prime	1308849064	3.588165	7
25	31	31	7	AB	BB	diared	circlepurp	line	circlepurp	circlepurp	prime	1308849124	1.069308	8
25	61	32	7	AB	AC	circlepurp	heartblack	line	heartpurp	heartred	prime	1308849189	1.284307	9
25	18	33	7	AB	CB	heartblack	triblue	line	trired	triblue	prime	1308849095	1.508932	8
25	33	34	7	AB	CA	sqblue	diablack	line	diapurp	diablue	prime	1308849127	1.184701	9
25	10	35	7	AB	BC	heartpurp	sqblack	line	sqblack	sqblue	prime	1308849077	1.435572	8
25	7	36	7	AB	CD	octoblack	circleblue	line	circlepurp	circlered	prime	1308849070	1.51333	8
25	65	37	7	AB	AB	diared	triblack	line	diared	octoblack	prime	1308849196	1.431293	8
25	43	38	7	AB	BA	sqblack	diapurp	line	sqpurp	triblack	prime	1308849149	2.079981	8
25	32	39	7	AB	AA	octoblue	circleblack	line	octoblue	sqblue	prime	1308849126	1.266283	8
25	67	40	7	AB	BB	trired	sqblue	line	triblue	heartblue	prime	1308849199	2.008289	4
25	13	41	7	AB	AC	triblack	diared	line	triblack	circleblue	prime	1308849084	2.373521	4
25	57	42	7	AB	CB	triblue	heartpurp	line	triblack	octopurp	prime	1308849181	2.092918	4
25	59	43	7	AB	CA	diablue	octored	line	diablack	triblue	prime	1308849185	1.512822	8
25	12	44	7	AB	BC	heartblue	triblack	line	heartblack	octopurp	prime	1308849081	2.176402	3
25	47	45	7	AB	CD	circlered	octoblack	line	circlepurp	diablue	prime	1308849159	1.482393	5
25	28	46	7	AB	AB	heartpurp	diared	line	octopurp	diared	prime	1308849118	1.864199	6
25	44	47	7	AB	BA	heartblue	circlered	line	diared	circleblue	prime	1308849152	2.276325	6
25	11	48	7	AB	AA	sqpurp	triblue	line	octopurp	tripurp	prime	1308849079	1.594413	8
25	54	49	7	AB	BB	circleblack	triblue	line	heartblue	triblue	prime	1308849174	1.925933	3
25	46	50	7	AB	AC	octoblue	circleblack	line	triblue	circlered	prime	1308849157	1.844226	5
25	14	51	7	AB	CB	diared	sqpurp	line	octoblue	sqpurp	prime	1308849087	1.334007	4
25	40	52	7	AB	CA	sqred	heartblack	line	tripurp	heartred	prime	1308849142	1.762496	3
25	2	53	7	AB	BC	diablack	heartpurp	line	octopurp	heartblue	prime	1308849048	10.015697	None
25	53	54	7	AB	CD	sqblack	diapurp	line	heartred	diablue	prime	1308849172	1.516513	7
25	42	55	7	AB	AB	sqred	heartblue	line	diared	sqblue	prime	1308849146	2.293846	6
25	34	56	7	AB	BA	octopurp	triblack	line	heartblack	octopurp	prime	1308849129	1.747491	5
25	22	57	7	AB	AA	octored	circlepurp	line	trired	octored	prime	1308849104	2.291551	9
25	72	58	7	AB	BB	trired	diablue	line	octoblue	triblue	prime	1308849209	1.62633	6
25	29	59	7	AB	AC	heartblue	sqblack	line	octoblue	heartpurp	prime	1308849120	1.648621	4
25	35	60	7	AB	CB	sqblack	heartblue	line	circlered	sqblue	prime	1308849131	1.151261	4
25	24	61	7	AB	CA	circlepurp	heartblack	line	sqred	circlepurp	prime	1308849109	1.45045	6
25	49	62	7	AB	BC	octored	tripurp	line	sqpurp	octoblack	prime	1308849163	2.559088	6
25	27	63	7	AB	CD	heartpurp	circleblue	line	octored	heartblack	prime	1308849116	1.730715	5
25	66	64	7	AB	AB	octoblack	diapurp	line	diablack	heartpurp	prime	1308849198	1.185568	5
25	73	65	7	AB	BA	diablue	heartred	line	heartred	octoblue	prime	1308849212	1.398471	5
25	21	66	7	AB	AA	heartblack	octopurp	line	octoblack	circleblack	prime	1308849101	2.411785	4
25	1	67	7	AB	BB	sqred	heartblack	line	heartblack	diablack	prime	1308849039	8.27705	1
25	16	68	7	AB	AC	triblue	sqblack	line	sqblue	diared	prime	1308849091	1.564113	7
25	55	69	7	AB	CB	circleblue	octopurp	line	octoblack	sqpurp	prime	1308849176	1.58298	8
25	75	70	7	AB	CA	heartblue	circlered	line	circlepurp	sqblue	prime	1308849215	1.813434	4
25	63	71	7	AB	BC	heartblue	tripurp	line	tripurp	octored	prime	1308849192	1.511695	5
